 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  19.890      0.5568E+04      0.5568E+04      0.5568E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.909      0.5567E+04      0.5567E+04      0.5567E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.929      0.5433E+04      0.5433E+04      0.5433E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.948      0.5432E+04      0.5432E+04      0.5432E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.968      0.5430E+04      0.5430E+04      0.5430E+04      0.0000E+00      0.0000E+00      0.0000E+00
  19.987      0.5296E+04      0.5296E+04      0.5296E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.007      0.5295E+04      0.5295E+04      0.5295E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.026      0.5294E+04      0.5294E+04      0.5294E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.046      0.5292E+04      0.5292E+04      0.5292E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.066      0.5291E+04      0.5291E+04      0.5291E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.085      0.5291E+04      0.5291E+04      0.5291E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.105      0.5290E+04      0.5290E+04      0.5290E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.124      0.5157E+04      0.5157E+04      0.5157E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.144      0.5156E+04      0.5156E+04      0.5156E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.163      0.5023E+04      0.5023E+04      0.5023E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.183      0.5022E+04      0.5022E+04      0.5022E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.202      0.4889E+04      0.4889E+04      0.4889E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.222      0.4888E+04      0.4888E+04      0.4888E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.241      0.4888E+04      0.4888E+04      0.4888E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.261      0.4755E+04      0.4755E+04      0.4755E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.281      0.4754E+04      0.4754E+04      0.4754E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.300      0.4754E+04      0.4754E+04      0.4754E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.320      0.4753E+04      0.4753E+04      0.4753E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.339      0.4752E+04      0.4752E+04      0.4752E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.359      0.4752E+04      0.4752E+04      0.4752E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.378      0.4620E+04      0.4620E+04      0.4620E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.398      0.4619E+04      0.4619E+04      0.4619E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.418      0.4619E+04      0.4619E+04      0.4619E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.437      0.4618E+04      0.4618E+04      0.4618E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.457      0.4618E+04      0.4618E+04      0.4618E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.476      0.4618E+04      0.4618E+04      0.4618E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.496      0.4617E+04      0.4617E+04      0.4617E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.515      0.4617E+04      0.4617E+04      0.4617E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.535      0.4617E+04      0.4617E+04      0.4617E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.554      0.4749E+04      0.4749E+04      0.4749E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.574      0.4749E+04      0.4749E+04      0.4749E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.593      0.4749E+04      0.4749E+04      0.4749E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.613      0.4748E+04      0.4748E+04      0.4748E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.633      0.4880E+04      0.4880E+04      0.4880E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.652      0.4880E+04      0.4880E+04      0.4880E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.672      0.5012E+04      0.5012E+04      0.5012E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.691      0.5013E+04      0.5013E+04      0.5013E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.711      0.5145E+04      0.5145E+04      0.5145E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.730      0.5145E+04      0.5145E+04      0.5145E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.750      0.5146E+04      0.5146E+04      0.5146E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.770      0.5146E+04      0.5146E+04      0.5146E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.789      0.5147E+04      0.5147E+04      0.5147E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.809      0.5015E+04      0.5015E+04      0.5015E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.828      0.5016E+04      0.5016E+04      0.5016E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.848      0.4884E+04      0.4884E+04      0.4884E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.867      0.4752E+04      0.4752E+04      0.4752E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.887      0.4753E+04      0.4753E+04      0.4753E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.906      0.4621E+04      0.4621E+04      0.4621E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.926      0.4621E+04      0.4621E+04      0.4621E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.945      0.4622E+04      0.4622E+04      0.4622E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.965      0.4622E+04      0.4622E+04      0.4622E+04      0.0000E+00      0.0000E+00      0.0000E+00
  20.985      0.4622E+04      0.4622E+04      0.4622E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.004      0.4623E+04      0.4623E+04      0.4623E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.024      0.4623E+04      0.4623E+04      0.4623E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.043      0.4623E+04      0.4623E+04      0.4623E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.063      0.4756E+04      0.4756E+04      0.4756E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.082      0.4757E+04      0.4757E+04      0.4757E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.102      0.4758E+04      0.4758E+04      0.4758E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.122      0.4758E+04      0.4758E+04      0.4758E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.141      0.4759E+04      0.4759E+04      0.4759E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.161      0.4760E+04      0.4760E+04      0.4760E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.180      0.4760E+04      0.4760E+04      0.4760E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.200      0.4761E+04      0.4761E+04      0.4761E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.219      0.4762E+04      0.4762E+04      0.4762E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.239      0.4763E+04      0.4763E+04      0.4763E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.258      0.4763E+04      0.4763E+04      0.4763E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.278      0.4764E+04      0.4764E+04      0.4764E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.298      0.4765E+04      0.4765E+04      0.4765E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.317      0.4766E+04      0.4766E+04      0.4766E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.337      0.4635E+04      0.4635E+04      0.4635E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.356      0.4635E+04      0.4635E+04      0.4635E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.376      0.4636E+04      0.4636E+04      0.4636E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.395      0.4637E+04      0.4637E+04      0.4637E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.415      0.4506E+04      0.4506E+04      0.4506E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.434      0.4374E+04      0.4374E+04      0.4374E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.454      0.4375E+04      0.4375E+04      0.4375E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.474      0.4243E+04      0.4243E+04      0.4243E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.493      0.4111E+04      0.4111E+04      0.4111E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.513      0.4112E+04      0.4112E+04      0.4112E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.532      0.3980E+04      0.3980E+04      0.3980E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.552      0.3848E+04      0.3848E+04      0.3848E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.571      0.3849E+04      0.3849E+04      0.3849E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.591      0.3717E+04      0.3717E+04      0.3717E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.610      0.3717E+04      0.3717E+04      0.3717E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.630      0.3718E+04      0.3718E+04      0.3718E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.650      0.3718E+04      0.3718E+04      0.3718E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.669      0.3719E+04      0.3719E+04      0.3719E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.689      0.3853E+04      0.3853E+04      0.3853E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.708      0.3853E+04      0.3853E+04      0.3853E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.728      0.3854E+04      0.3854E+04      0.3854E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.747      0.3988E+04      0.3988E+04      0.3988E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.767      0.3989E+04      0.3989E+04      0.3989E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.787      0.3990E+04      0.3990E+04      0.3990E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.806      0.3991E+04      0.3991E+04      0.3991E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.826      0.3992E+04      0.3992E+04      0.3992E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.845      0.3993E+04      0.3993E+04      0.3993E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.865      0.3994E+04      0.3994E+04      0.3994E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.884      0.3862E+04      0.3862E+04      0.3862E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.904      0.3730E+04      0.3730E+04      0.3730E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.923      0.3731E+04      0.3731E+04      0.3731E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.943      0.3598E+04      0.3598E+04      0.3598E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.962      0.3599E+04      0.3599E+04      0.3599E+04      0.0000E+00      0.0000E+00      0.0000E+00
  21.982      0.3467E+04      0.3467E+04      0.3467E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.002      0.3467E+04      0.3467E+04      0.3467E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.021      0.3335E+04      0.3335E+04      0.3335E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.041      0.3335E+04      0.3335E+04      0.3335E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.060      0.3336E+04      0.3336E+04      0.3336E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.080      0.3337E+04      0.3337E+04      0.3337E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.099      0.3338E+04      0.3338E+04      0.3338E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.119      0.3339E+04      0.3339E+04      0.3339E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.139      0.3340E+04      0.3340E+04      0.3340E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.158      0.3340E+04      0.3340E+04      0.3340E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.178      0.3341E+04      0.3341E+04      0.3341E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.197      0.3342E+04      0.3342E+04      0.3342E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.217      0.3343E+04      0.3343E+04      0.3343E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.236      0.3344E+04      0.3344E+04      0.3344E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.256      0.3211E+04      0.3211E+04      0.3211E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.275      0.3212E+04      0.3212E+04      0.3212E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.295      0.3079E+04      0.3079E+04      0.3079E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.314      0.3080E+04      0.3080E+04      0.3080E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.334      0.3081E+04      0.3081E+04      0.3081E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.354      0.2947E+04      0.2947E+04      0.2947E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.373      0.2948E+04      0.2948E+04      0.2948E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.393      0.2949E+04      0.2949E+04      0.2949E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.412      0.2950E+04      0.2950E+04      0.2950E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.432      0.2950E+04      0.2950E+04      0.2950E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.451      0.2951E+04      0.2951E+04      0.2951E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.471      0.2952E+04      0.2952E+04      0.2952E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.491      0.2818E+04      0.2818E+04      0.2818E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.510      0.2819E+04      0.2819E+04      0.2819E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.530      0.2820E+04      0.2820E+04      0.2820E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.549      0.2820E+04      0.2820E+04      0.2820E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.569      0.2821E+04      0.2821E+04      0.2821E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.588      0.2822E+04      0.2822E+04      0.2822E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.608      0.2823E+04      0.2823E+04      0.2823E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.627      0.2823E+04      0.2823E+04      0.2823E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.647      0.2824E+04      0.2824E+04      0.2824E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.666      0.2825E+04      0.2825E+04      0.2825E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.686      0.2826E+04      0.2826E+04      0.2826E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.706      0.2826E+04      0.2826E+04      0.2826E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.725      0.2827E+04      0.2827E+04      0.2827E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.745      0.2828E+04      0.2828E+04      0.2828E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.764      0.2829E+04      0.2829E+04      0.2829E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.784      0.2829E+04      0.2829E+04      0.2829E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.803      0.2965E+04      0.2965E+04      0.2965E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.823      0.2966E+04      0.2966E+04      0.2966E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.843      0.2967E+04      0.2967E+04      0.2967E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.862      0.2967E+04      0.2967E+04      0.2967E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.882      0.2968E+04      0.2968E+04      0.2968E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.901      0.2969E+04      0.2969E+04      0.2969E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.921      0.2970E+04      0.2970E+04      0.2970E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.940      0.2970E+04      0.2970E+04      0.2970E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.960      0.3106E+04      0.3106E+04      0.3106E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.980      0.3107E+04      0.3107E+04      0.3107E+04      0.0000E+00      0.0000E+00      0.0000E+00
  22.999      0.3108E+04      0.3108E+04      0.3108E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.019      0.3109E+04      0.3109E+04      0.3109E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.038      0.3109E+04      0.3109E+04      0.3109E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.058      0.3245E+04      0.3245E+04      0.3245E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.077      0.3246E+04      0.3246E+04      0.3246E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.097      0.3247E+04      0.3247E+04      0.3247E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.116      0.3248E+04      0.3248E+04      0.3248E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.136      0.3384E+04      0.3384E+04      0.3384E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.155      0.3385E+04      0.3385E+04      0.3385E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.175      0.3386E+04      0.3386E+04      0.3386E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.195      0.3522E+04      0.3522E+04      0.3522E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.214      0.3523E+04      0.3523E+04      0.3523E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.234      0.3659E+04      0.3659E+04      0.3659E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.253      0.3660E+04      0.3660E+04      0.3660E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.273      0.3796E+04      0.3796E+04      0.3796E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.292      0.3797E+04      0.3797E+04      0.3797E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.312      0.3934E+04      0.3934E+04      0.3934E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.331      0.4070E+04      0.4070E+04      0.4070E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.351      0.4207E+04      0.4207E+04      0.4207E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.371      0.4207E+04      0.4207E+04      0.4207E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.390      0.4480E+04      0.4480E+04      0.4480E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.410      0.4616E+04      0.4616E+04      0.4616E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.429      0.4753E+04      0.4753E+04      0.4753E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.449      0.5025E+04      0.5025E+04      0.5025E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.468      0.5161E+04      0.5161E+04      0.5161E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.488      0.5434E+04      0.5434E+04      0.5434E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.508      0.5842E+04      0.5842E+04      0.5842E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.527      0.6251E+04      0.6251E+04      0.6251E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.547      0.6659E+04      0.6659E+04      0.6659E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.566      0.7339E+04      0.7339E+04      0.7339E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.586      0.8020E+04      0.8020E+04      0.8020E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.605      0.8701E+04      0.8701E+04      0.8701E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.625      0.9654E+04      0.9654E+04      0.9654E+04      0.0000E+00      0.0000E+00      0.0000E+00
  23.644      0.1061E+05      0.1061E+05      0.1061E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.664      0.1184E+05      0.1184E+05      0.1184E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.683      0.1293E+05      0.1293E+05      0.1293E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.703      0.1403E+05      0.1403E+05      0.1403E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.723      0.1499E+05      0.1499E+05      0.1499E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.742      0.1582E+05      0.1582E+05      0.1582E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.762      0.1624E+05      0.1624E+05      0.1624E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.781      0.1652E+05      0.1652E+05      0.1652E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.801      0.1653E+05      0.1653E+05      0.1653E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.820      0.1668E+05      0.1668E+05      0.1668E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.840      0.1682E+05      0.1682E+05      0.1682E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.860      0.1724E+05      0.1724E+05      0.1724E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.879      0.1794E+05      0.1794E+05      0.1794E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.899      0.1850E+05      0.1850E+05      0.1850E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.918      0.1892E+05      0.1892E+05      0.1892E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.938      0.1908E+05      0.1908E+05      0.1908E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.957      0.1882E+05      0.1882E+05      0.1882E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.977      0.1801E+05      0.1801E+05      0.1801E+05      0.0000E+00      0.0000E+00      0.0000E+00
  23.996      0.1679E+05      0.1679E+05      0.1679E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.016      0.1542E+05      0.1542E+05      0.1542E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.035      0.1391E+05      0.1391E+05      0.1391E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.055      0.1268E+05      0.1268E+05      0.1268E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.075      0.1157E+05      0.1157E+05      0.1157E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.094      0.1061E+05      0.1061E+05      0.1061E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.114      0.9920E+04      0.9920E+04      0.9920E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.133      0.9369E+04      0.9369E+04      0.9369E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.153      0.8954E+04      0.8954E+04      0.8954E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.172      0.8678E+04      0.8678E+04      0.8678E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.192      0.8539E+04      0.8539E+04      0.8539E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.212      0.8401E+04      0.8401E+04      0.8401E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.231      0.8263E+04      0.8263E+04      0.8263E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.251      0.8262E+04      0.8262E+04      0.8262E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.270      0.8399E+04      0.8399E+04      0.8399E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.290      0.8536E+04      0.8536E+04      0.8536E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.309      0.8672E+04      0.8672E+04      0.8672E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.329      0.8946E+04      0.8946E+04      0.8946E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.348      0.9221E+04      0.9221E+04      0.9221E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.368      0.9633E+04      0.9633E+04      0.9633E+04      0.0000E+00      0.0000E+00      0.0000E+00
  24.388      0.1004E+05      0.1004E+05      0.1004E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.407      0.1059E+05      0.1059E+05      0.1059E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.427      0.1114E+05      0.1114E+05      0.1114E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.446      0.1183E+05      0.1183E+05      0.1183E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.466      0.1238E+05      0.1238E+05      0.1238E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.485      0.1307E+05      0.1307E+05      0.1307E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.505      0.1362E+05      0.1362E+05      0.1362E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.524      0.1417E+05      0.1417E+05      0.1417E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.544      0.1458E+05      0.1458E+05      0.1458E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.564      0.1499E+05      0.1499E+05      0.1499E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.583      0.1540E+05      0.1540E+05      0.1540E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.603      0.1609E+05      0.1609E+05      0.1609E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.622      0.1677E+05      0.1677E+05      0.1677E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.642      0.1760E+05      0.1760E+05      0.1760E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.661      0.1842E+05      0.1842E+05      0.1842E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.681      0.1911E+05      0.1911E+05      0.1911E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.701      0.1979E+05      0.1979E+05      0.1979E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.720      0.2020E+05      0.2020E+05      0.2020E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.740      0.2061E+05      0.2061E+05      0.2061E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.759      0.2088E+05      0.2088E+05      0.2088E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.779      0.2128E+05      0.2128E+05      0.2128E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.798      0.2195E+05      0.2195E+05      0.2195E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.818      0.2263E+05      0.2263E+05      0.2263E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.837      0.2357E+05      0.2357E+05      0.2357E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.857      0.2478E+05      0.2478E+05      0.2478E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.877      0.2613E+05      0.2613E+05      0.2613E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.896      0.2775E+05      0.2775E+05      0.2775E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.916      0.2963E+05      0.2963E+05      0.2963E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.935      0.3192E+05      0.3192E+05      0.3192E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.955      0.3460E+05      0.3460E+05      0.3460E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.974      0.3796E+05      0.3796E+05      0.3796E+05      0.0000E+00      0.0000E+00      0.0000E+00
  24.994      0.4199E+05      0.4199E+05      0.4199E+05      0.0000E+00      0.0000E+00      0.0000E+00
