       #Energy       JDOS-UP       JDOS-DOWN     JDOS-TOTAL
       0.39000       0.00000       0.00000       0.00000
       0.39500       0.00000       0.00000       0.00000
       0.40000       0.00000       0.00000       0.00000
       0.40500       0.00000       0.00000       0.00000
       0.41000       0.00000       0.00000       0.00000
       0.41500       0.00000       0.00000       0.00000
       0.42000       0.00000       0.00000       0.00000
       0.42500       0.00000       0.00000       0.00000
       0.43000       0.00000       0.00000       0.00000
       0.43500       0.00000       0.00000       0.00000
       0.44000       0.00000       0.00000       0.00000
       0.44500       0.00000       0.00000       0.00000
       0.45000       0.00000       0.00000       0.00000
       0.45500       0.00000       0.00000       0.00000
       0.46000       0.00000       0.00000       0.00000
       0.46500       0.00000       0.00000       0.00000
       0.47000       0.00000       0.00000       0.00000
       0.47500       0.00000       0.00000       0.00000
       0.48000       0.00000       0.00000       0.00000
       0.48500       0.00000       0.00000       0.00000
       0.49000       0.00000       0.00000       0.00000
       0.49500       0.00000       0.00000       0.00000
       0.50000       0.00000       0.00000       0.00000
       0.50500       0.00000       0.00000       0.00000
       0.51000       0.00000       0.00000       0.00000
       0.51500       0.00000       0.00000       0.00000
       0.52000       0.00000       0.00000       0.00000
       0.52500       0.00000       0.00000       0.00000
       0.53000       0.00000       0.00000       0.00000
       0.53500       0.00000       0.00000       0.00000
       0.54000       0.00000       0.00000       0.00000
       0.54500       0.00000       0.00000       0.00000
       0.55000       0.00000       0.00000       0.00000
       0.55500       0.00000       0.00000       0.00000
       0.56000       0.00000       0.00000       0.00000
       0.56500       0.00000       0.00000       0.00000
       0.57000       0.00000       0.00000       0.00000
       0.57500       0.00000       0.00000       0.00000
       0.58000       0.00000       0.00000       0.00000
       0.58500       0.00000       0.00000       0.00000
       0.59000       0.00000       0.00000       0.00000
       0.59500       0.00000       0.00000       0.00000
       0.60000       0.00000       0.00000       0.00000
       0.60500       0.00000       0.00000       0.00000
       0.61000       0.00000       0.00000       0.00000
       0.61500       0.00000       0.00000       0.00000
       0.62000       0.00000       0.00000       0.00000
       0.62500       0.00000       0.00000       0.00000
       0.63000       0.00000       0.00000       0.00000
       0.63500       0.00000       0.00000       0.00000
       0.64000       0.00000       0.00000       0.00000
       0.64500       0.00000       0.00000       0.00000
       0.65000       0.00000       0.00000       0.00000
       0.65500       0.00000       0.00000       0.00000
       0.66000       0.00000       0.00000       0.00000
       0.66500       0.00000       0.00000       0.00000
       0.67000       0.00000       0.00000       0.00000
       0.67500       0.00000       0.00000       0.00000
       0.68000       0.00000       0.00000       0.00000
       0.68500       0.00000       0.00000       0.00000
       0.69000       0.00000       0.00000       0.00000
       0.69500       0.00000       0.00000       0.00000
       0.70000       0.00000       0.00000       0.00000
       0.70500       0.00000       0.00000       0.00000
       0.71000       0.00000       0.00000       0.00000
       0.71500       0.00000       0.00000       0.00000
       0.72000       0.00000       0.00000       0.00000
       0.72500       0.00000       0.00000       0.00000
       0.73000       0.00000       0.00000       0.00000
       0.73500       0.00000       0.00000       0.00000
       0.74000       0.00000       0.00000       0.00000
       0.74500       0.00000       0.00000       0.00000
       0.75000       0.00000       0.00000       0.00000
       0.75500       0.00000       0.00000       0.00000
       0.76000       0.00000       0.00000       0.00000
       0.76500       0.00000       0.00000       0.00000
       0.77000       0.00000       0.00000       0.00000
       0.77500       0.00000       0.00000       0.00000
       0.78000       0.00000       0.00000       0.00000
       0.78500       0.00000       0.00000       0.00000
       0.79000       0.00000       0.00000       0.00000
       0.79500       0.00000       0.00000       0.00000
       0.80000       0.00000       0.00000       0.00000
       0.80500       0.00000       0.00000       0.00000
       0.81000       0.00000       0.00000       0.00000
       0.81500       0.00000       0.00000       0.00000
       0.82000       0.00000       0.00000       0.00000
       0.82500       0.00000       0.00000       0.00000
       0.83000       0.00000       0.00000       0.00000
       0.83500       0.00000       0.00000       0.00000
       0.84000       0.00000       0.00000       0.00000
       0.84500       0.00000       0.00000       0.00000
       0.85000       0.00000       0.00000       0.00000
       0.85500       0.00000       0.00000       0.00000
       0.86000       0.00000       0.00000       0.00000
       0.86500       0.00000       0.00000       0.00000
       0.87000       0.00000       0.00000       0.00000
       0.87500       0.00000       0.00000       0.00000
       0.88000       0.00000       0.00000       0.00000
       0.88500       0.00000       0.00000       0.00000
       0.89000       0.00000       0.00000       0.00000
       0.89500       0.00000       0.00000       0.00000
       0.90000       0.00000       0.00000       0.00000
       0.90500       0.00000       0.00000       0.00000
       0.91000       0.00000       0.00000       0.00000
       0.91500       0.00000       0.00000       0.00000
       0.92000       0.00000       0.00000       0.00000
       0.92500       0.00000       0.00000       0.00000
       0.93000       0.00000       0.00000       0.00000
       0.93500       0.00000       0.00000       0.00000
       0.94000       0.00000       0.00000       0.00000
       0.94500       0.00000       0.00000       0.00000
       0.95000       0.00000       0.00000       0.00000
       0.95500       0.00000       0.00000       0.00000
       0.96000       0.00000       0.00000       0.00000
       0.96500       0.00000       0.00000       0.00000
       0.97000       0.00000       0.00000       0.00000
       0.97500       0.00000       0.00000       0.00000
       0.98000       0.00000       0.00000       0.00000
       0.98500       0.00000       0.00000       0.00000
       0.99000       0.00000       0.00000       0.00000
       0.99500       0.00000       0.00000       0.00000
       1.00000       0.00000       0.00000       0.00000
       1.00500       0.00000       0.00000       0.00000
       1.01000       0.00000       0.00000       0.00000
       1.01500       0.00000       0.00000       0.00000
       1.02000       0.00000       0.00000       0.00000
       1.02500       0.00000       0.00000       0.00000
       1.03000       0.00000       0.00000       0.00000
       1.03500       0.00000       0.00000       0.00000
       1.04000       0.00000       0.00000       0.00000
       1.04500       0.00000       0.00000       0.00000
       1.05000       0.00000       0.00000       0.00000
       1.05500       0.00000       0.00000       0.00000
       1.06000       0.00000       0.00000       0.00000
       1.06500       0.00000       0.00000       0.00000
       1.07000       0.00000       0.00000       0.00000
       1.07500       0.00000       0.00000       0.00000
       1.08000       0.00000       0.00000       0.00000
       1.08500       0.00000       0.00000       0.00000
       1.09000       0.00000       0.00000       0.00000
       1.09500       0.00000       0.00000       0.00000
       1.10000       0.00000       0.00000       0.00000
       1.10500       0.00000       0.00000       0.00000
       1.11000       0.00000       0.00000       0.00000
       1.11500       0.00000       0.00000       0.00000
       1.12000       0.00000       0.00000       0.00000
       1.12500       0.00000       0.00000       0.00000
       1.13000       0.00000       0.00000       0.00000
       1.13500       0.00000       0.00000       0.00000
       1.14000       0.00000       0.00000       0.00000
       1.14500       0.00000       0.00000       0.00000
       1.15000       0.00000       0.00000       0.00000
       1.15500       0.00000       0.00000       0.00000
       1.16000       0.00000       0.00000       0.00000
       1.16500       0.00000       0.00000       0.00000
       1.17000       0.00000       0.00000       0.00000
       1.17500       0.00000       0.00000       0.00000
       1.18000       0.00000       0.00000       0.00000
       1.18500       0.00000       0.00000       0.00000
       1.19000       0.00000       0.00000       0.00000
       1.19500       0.00000       0.00000       0.00000
       1.20000       0.00000       0.00000       0.00000
       1.20500       0.00000       0.00000       0.00000
       1.21000       0.00000       0.00000       0.00000
       1.21500       0.00000       0.00000       0.00000
       1.22000       0.00000       0.00000       0.00000
       1.22500       0.00000       0.00000       0.00000
       1.23000       0.00000       0.00000       0.00000
       1.23500       0.00000       0.00000       0.00000
       1.24000       0.00000       0.00000       0.00000
       1.24500       0.00000       0.00000       0.00000
       1.25000       0.00000       0.00000       0.00000
       1.25500       0.00000       0.00000       0.00000
       1.26000       0.00000       0.00000       0.00000
       1.26500       0.00000       0.00000       0.00000
       1.27000       0.00000       0.00000       0.00000
       1.27500       0.00000       0.00000       0.00000
       1.28000       0.00000       0.00000       0.00000
       1.28500       0.00000       0.00000       0.00000
       1.29000       0.00000       0.00000       0.00000
       1.29500       0.00000       0.00000       0.00000
       1.30000       0.00000       0.00000       0.00000
       1.30500       0.00000       0.00000       0.00000
       1.31000       0.00000       0.00000       0.00000
       1.31500       0.00000       0.00000       0.00000
       1.32000       0.00000       0.00000       0.00000
       1.32500       0.00000       0.00000       0.00000
       1.33000       0.00000       0.00000       0.00000
       1.33500       0.00000       0.00000       0.00000
       1.34000       0.00000       0.00000       0.00000
       1.34500       0.00000       0.00000       0.00000
       1.35000       0.00000       0.00000       0.00000
       1.35500       0.00000       0.00000       0.00000
       1.36000       0.00000       0.00000       0.00000
       1.36500       0.00000       0.00000       0.00000
       1.37000       0.00000       0.00000       0.00000
       1.37500       0.00000       0.00000       0.00000
       1.38000       0.00000       0.00000       0.00000
       1.38500       0.00000       0.00000       0.00000
       1.39000       0.00000       0.00000       0.00000
       1.39500       0.00000       0.00000       0.00000
       1.40000       0.00000       0.00000       0.00000
       1.40500       0.00000       0.00000       0.00000
       1.41000       0.00000       0.00000       0.00000
       1.41500       0.00000       0.00000       0.00000
       1.42000       0.00000       0.00000       0.00000
       1.42500       0.00000       0.00000       0.00000
       1.43000       0.00000       0.00000       0.00000
       1.43500       0.00000       0.00000       0.00000
       1.44000       0.00000       0.00000       0.00000
       1.44500       0.00000       0.00000       0.00000
       1.45000       0.00000       0.00000       0.00000
       1.45500       0.00000       0.00000       0.00000
       1.46000       0.00000       0.00000       0.00000
       1.46500       0.00000       0.00000       0.00000
       1.47000       0.00000       0.00000       0.00000
       1.47500       0.00000       0.00000       0.00000
       1.48000       0.00000       0.00000       0.00000
       1.48500       0.00000       0.00000       0.00000
       1.49000       0.00000       0.00000       0.00000
       1.49500       0.00000       0.00000       0.00000
       1.50000       0.00000       0.00000       0.00000
       1.50500       0.00000       0.00000       0.00000
       1.51000       0.00000       0.00000       0.00000
       1.51500       0.00000       0.00000       0.00000
       1.52000       0.00000       0.00000       0.00000
       1.52500       0.00000       0.00000       0.00000
       1.53000       0.00000       0.00000       0.00000
       1.53500       0.00000       0.00000       0.00000
       1.54000       0.00000       0.00000       0.00000
       1.54500       0.00000       0.00000       0.00000
       1.55000       0.00000       0.00000       0.00000
       1.55500       0.00000       0.00000       0.00000
       1.56000       0.00000       0.00000       0.00000
       1.56500       0.00000       0.00000       0.00000
       1.57000       0.00000       0.00000       0.00000
       1.57500       0.00000       0.00000       0.00000
       1.58000       0.00000       0.00000       0.00000
       1.58500       0.00000       0.00000       0.00000
       1.59000       0.00000       0.00000       0.00000
       1.59500       0.00000       0.00000       0.00000
       1.60000       0.00000       0.00000       0.00000
       1.60500       0.00000       0.00000       0.00000
       1.61000       0.00000       0.00000       0.00000
       1.61500       0.00000       0.00000       0.00000
       1.62000       0.00000       0.00000       0.00000
       1.62500       0.00000       0.00000       0.00000
       1.63000       0.00000       0.00000       0.00000
       1.63500       0.00000       0.00000       0.00000
       1.64000       0.00000       0.00000       0.00000
       1.64500       0.00000       0.00000       0.00000
       1.65000       0.00000       0.00000       0.00000
       1.65500       0.00000       0.00000       0.00000
       1.66000       0.00000       0.00000       0.00000
       1.66500       0.00000       0.00000       0.00000
       1.67000       0.00000       0.00000       0.00000
       1.67500       0.00000       0.00000       0.00000
       1.68000       0.00000       0.00000       0.00000
       1.68500       0.00000       0.00000       0.00000
       1.69000       0.00000       0.00000       0.00000
       1.69500       0.00000       0.00000       0.00000
       1.70000       0.00000       0.00000       0.00000
       1.70500       0.00000       0.00000       0.00000
       1.71000       0.00000       0.00000       0.00000
       1.71500       0.00000       0.00000       0.00000
       1.72000       0.00000       0.00000       0.00000
       1.72500       0.00000       0.00000       0.00000
       1.73000       0.00000       0.00000       0.00000
       1.73500       0.00000       0.00000       0.00000
       1.74000       0.00000       0.00000       0.00000
       1.74500       0.00000       0.00000       0.00000
       1.75000       0.00000       0.00000       0.00000
       1.75500       0.00000       0.00000       0.00000
       1.76000       0.00000       0.00000       0.00000
       1.76500       0.00000       0.00000       0.00000
       1.77000       0.00000       0.00000       0.00000
       1.77500       0.00000       0.00000       0.00000
       1.78000       0.00000       0.00000       0.00000
       1.78500       0.00000       0.00000       0.00000
       1.79000       0.00000       0.00000       0.00000
       1.79500       0.00000       0.00000       0.00000
       1.80000       0.00000       0.00000       0.00000
       1.80500       0.00000       0.00000       0.00000
       1.81000       0.00000       0.00000       0.00000
       1.81500       0.00000       0.00000       0.00000
       1.82000       0.00000       0.00000       0.00000
       1.82500       0.00000       0.00000       0.00000
       1.83000       0.00000       0.00000       0.00000
       1.83500       0.00000       0.00000       0.00000
       1.84000       0.00000       0.00000       0.00000
       1.84500       0.00000       0.00000       0.00000
       1.85000       0.00000       0.00000       0.00000
       1.85500       0.00000       0.00000       0.00000
       1.86000       0.00000       0.00000       0.00000
       1.86500       0.00000       0.00000       0.00000
       1.87000       0.00000       0.00000       0.00000
       1.87500       0.00000       0.00000       0.00000
       1.88000       0.00000       0.00000       0.00000
       1.88500       0.00000       0.00000       0.00000
       1.89000       0.00000       0.00000       0.00000
       1.89500       0.00000       0.00000       0.00000
       1.90000       0.00000       0.00000       0.00000
       1.90500       0.00000       0.00000       0.00000
       1.91000       0.00000       0.00000       0.00000
       1.91500       0.00000       0.00000       0.00000
       1.92000       0.00000       0.00000       0.00000
       1.92500       0.00000       0.00000       0.00000
       1.93000       0.00000       0.00000       0.00000
       1.93500       0.00000       0.00000       0.00000
       1.94000       0.00000       0.00000       0.00000
       1.94500       0.00000       0.00000       0.00000
       1.95000       0.00000       0.00000       0.00000
       1.95500       0.00000       0.00000       0.00000
       1.96000       0.00000       0.00000       0.00000
       1.96500       0.00000       0.00000       0.00000
       1.97000       0.00000       0.00000       0.00000
       1.97500       0.00000       0.00000       0.00000
       1.98000       0.00000       0.00000       0.00000
       1.98500       0.00000       0.00000       0.00000
       1.99000       0.00000       0.00000       0.00000
       1.99500       0.00000       0.00000       0.00000
       2.00000       0.00000       0.00000       0.00000
       2.00500       0.00000       0.00000       0.00000
       2.01000       0.00000       0.00000       0.00000
       2.01500       0.00000       0.00000       0.00000
       2.02000       0.00000       0.00000       0.00000
       2.02500       0.00000       0.00000       0.00000
       2.03000       0.00000       0.00000       0.00000
       2.03500       0.00000       0.00000       0.00000
       2.04000       0.00000       0.00000       0.00000
       2.04500       0.00000       0.00000       0.00000
       2.05000       0.00000       0.00000       0.00000
       2.05500       0.00000       0.00000       0.00000
       2.06000       0.00000       0.00000       0.00000
       2.06500       0.00000       0.00000       0.00000
       2.07000       0.00000       0.00000       0.00000
       2.07500       0.00000       0.00000       0.00000
       2.08000       0.00000       0.00000       0.00000
       2.08500       0.00000       0.00000       0.00000
       2.09000       0.00000       0.00000       0.00000
       2.09500       0.00000       0.00000       0.00000
       2.10000       0.00000       0.00000       0.00000
       2.10500       0.00000       0.00000       0.00000
       2.11000       0.00000       0.00000       0.00000
       2.11500       0.00000       0.00000       0.00000
       2.12000       0.00000       0.00000       0.00000
       2.12500       0.00000       0.00000       0.00000
       2.13000       0.00000       0.00000       0.00000
       2.13500       0.00000       0.00000       0.00000
       2.14000       0.00000       0.00000       0.00000
       2.14500       0.00000       0.00000       0.00000
       2.15000       0.00000       0.00000       0.00000
       2.15500       0.00000       0.00000       0.00000
       2.16000       0.00000       0.00000       0.00000
       2.16500       0.00000       0.00000       0.00000
       2.17000       0.00000       0.00000       0.00000
       2.17500       0.00000       0.00000       0.00000
       2.18000       0.00000       0.00000       0.00000
       2.18500       0.00000       0.00000       0.00000
       2.19000       0.00000       0.00000       0.00000
       2.19500       0.00000       0.00000       0.00000
       2.20000       0.00000       0.00000       0.00000
       2.20500       0.00000       0.00000       0.00000
       2.21000       0.00000       0.00000       0.00000
       2.21500       0.00000       0.00000       0.00000
       2.22000       0.00000       0.00000       0.00000
       2.22500       0.00000       0.00000       0.00000
       2.23000       0.00000       0.00000       0.00000
       2.23500       0.00000       0.00000       0.00000
       2.24000       0.00000       0.00000       0.00000
       2.24500       0.00000       0.00000       0.00000
       2.25000       0.00000       0.00000       0.00000
       2.25500       0.00000       0.00000       0.00000
       2.26000       0.00000       0.00000       0.00000
       2.26500       0.00000       0.00000       0.00000
       2.27000       0.00000       0.00000       0.00000
       2.27500       0.00000       0.00000       0.00000
       2.28000       0.00000       0.00000       0.00000
       2.28500       0.00000       0.00000       0.00000
       2.29000       0.00000       0.00000       0.00000
       2.29500       0.00000       0.00000       0.00000
       2.30000       0.00000       0.00000       0.00000
       2.30500       0.00000       0.00000       0.00000
       2.31000       0.00000       0.00000       0.00000
       2.31500       0.00000       0.00000       0.00000
       2.32000       0.00000       0.00000       0.00000
       2.32500       0.00000       0.00000       0.00000
       2.33000       0.00000       0.00000       0.00000
       2.33500       0.00000       0.00000       0.00000
       2.34000       0.00000       0.00000       0.00000
       2.34500       0.00000       0.00000       0.00000
       2.35000       0.00000       0.00000       0.00000
       2.35500       0.00000       0.00000       0.00000
       2.36000       0.00000       0.00000       0.00000
       2.36500       0.00000       0.00000       0.00000
       2.37000       0.00000       0.00000       0.00000
       2.37500       0.00000       0.00000       0.00000
       2.38000       0.00000       0.00000       0.00000
       2.38500       0.00000       0.00000       0.00000
       2.39000       0.00000       0.00000       0.00000
       2.39500       0.00000       0.00000       0.00000
       2.40000       0.00000       0.00000       0.00000
       2.40500       0.00000       0.00000       0.00000
       2.41000       0.00000       0.00000       0.00000
       2.41500       0.00000       0.00000       0.00000
       2.42000       0.00000       0.00000       0.00000
       2.42500       0.00000       0.00000       0.00000
       2.43000       0.00000       0.00000       0.00000
       2.43500       0.00000       0.00000       0.00000
       2.44000       0.00000       0.00000       0.00000
       2.44500       0.00000       0.00000       0.00000
       2.45000       0.00000       0.00000       0.00000
       2.45500       0.00000       0.00000       0.00000
       2.46000       0.00000       0.00000       0.00000
       2.46500       0.00000       0.00000       0.00000
       2.47000       0.00000       0.00000       0.00000
       2.47500       0.00000       0.00000       0.00000
       2.48000       0.00000       0.00000       0.00000
       2.48500       0.00000       0.00000       0.00000
       2.49000       0.00000       0.00000       0.00000
       2.49500       0.00000       0.00000       0.00000
       2.50000       0.00000       0.00000       0.00000
       2.50500       0.00000       0.00000       0.00000
       2.51000       0.00000       0.00000       0.00000
       2.51500       0.00000       0.00000       0.00000
       2.52000       0.00000       0.00000       0.00000
       2.52500       0.00000       0.00000       0.00000
       2.53000       0.00000       0.00000       0.00000
       2.53500       0.00000       0.00000       0.00000
       2.54000       0.00000       0.00000       0.00000
       2.54500       0.00000       0.00000       0.00000
       2.55000       0.00000       0.00000       0.00000
       2.55500       0.00000       0.00000       0.00000
       2.56000       0.00000       0.00000       0.00000
       2.56500       0.00000       0.00000       0.00000
       2.57000       0.00000       0.00000       0.00000
       2.57500       0.00000       0.00000       0.00000
       2.58000       0.00000       0.00000       0.00000
       2.58500       0.00000       0.00000       0.00000
       2.59000       0.00000       0.00000       0.00000
       2.59500       0.00000       0.00000       0.00000
       2.60000       0.00000       0.00000       0.00000
       2.60500       0.00000       0.00000       0.00000
       2.61000       0.00000       0.00000       0.00000
       2.61500       0.00000       0.00000       0.00000
       2.62000       0.00000       0.00000       0.00000
       2.62500       0.00000       0.00000       0.00000
       2.63000       0.00000       0.00000       0.00000
       2.63500       0.00000       0.00000       0.00000
       2.64000       0.00000       0.00000       0.00000
       2.64500       0.00000       0.00000       0.00000
       2.65000       0.00000       0.00000       0.00000
       2.65500       0.00000       0.00000       0.00000
       2.66000       0.00000       0.00000       0.00000
       2.66500       0.00000       0.00000       0.00000
       2.67000       0.00000       0.00000       0.00000
       2.67500       0.00000       0.00000       0.00000
       2.68000       0.00000       0.00000       0.00000
       2.68500       0.00000       0.00000       0.00000
       2.69000       0.00000       0.00000       0.00000
       2.69500       0.00000       0.00000       0.00000
       2.70000       0.00000       0.00000       0.00000
       2.70500       0.00000       0.00000       0.00001
       2.71000       0.00000       0.00000       0.00001
       2.71500       0.00000       0.00000       0.00001
       2.72000       0.00000       0.00000       0.00001
       2.72500       0.00000       0.00000       0.00001
       2.73000       0.00001       0.00001       0.00001
       2.73500       0.00001       0.00001       0.00001
       2.74000       0.00001       0.00001       0.00001
       2.74500       0.00001       0.00001       0.00002
       2.75000       0.00001       0.00001       0.00002
       2.75500       0.00001       0.00001       0.00002
       2.76000       0.00001       0.00001       0.00002
       2.76500       0.00001       0.00001       0.00003
       2.77000       0.00001       0.00001       0.00003
       2.77500       0.00002       0.00002       0.00003
       2.78000       0.00002       0.00002       0.00004
       2.78500       0.00002       0.00002       0.00004
       2.79000       0.00002       0.00002       0.00005
       2.79500       0.00003       0.00003       0.00005
       2.80000       0.00003       0.00003       0.00006
       2.80500       0.00003       0.00003       0.00007
       2.81000       0.00004       0.00004       0.00008
       2.81500       0.00004       0.00004       0.00009
       2.82000       0.00005       0.00005       0.00010
       2.82500       0.00006       0.00006       0.00011
       2.83000       0.00006       0.00006       0.00013
       2.83500       0.00007       0.00007       0.00014
       2.84000       0.00008       0.00008       0.00016
       2.84500       0.00009       0.00009       0.00018
       2.85000       0.00010       0.00010       0.00020
       2.85500       0.00011       0.00011       0.00023
       2.86000       0.00013       0.00013       0.00025
       2.86500       0.00014       0.00014       0.00028
       2.87000       0.00016       0.00016       0.00032
       2.87500       0.00018       0.00018       0.00035
       2.88000       0.00020       0.00020       0.00040
       2.88500       0.00022       0.00022       0.00044
       2.89000       0.00025       0.00025       0.00049
       2.89500       0.00027       0.00027       0.00055
       2.90000       0.00031       0.00031       0.00061
       2.90500       0.00034       0.00034       0.00068
       2.91000       0.00038       0.00038       0.00076
       2.91500       0.00042       0.00042       0.00085
       2.92000       0.00047       0.00047       0.00094
       2.92500       0.00052       0.00052       0.00105
       2.93000       0.00058       0.00058       0.00116
       2.93500       0.00065       0.00065       0.00129
       2.94000       0.00072       0.00072       0.00143
       2.94500       0.00079       0.00079       0.00159
       2.95000       0.00088       0.00088       0.00176
       2.95500       0.00097       0.00097       0.00195
       2.96000       0.00108       0.00108       0.00216
       2.96500       0.00119       0.00119       0.00239
       2.97000       0.00132       0.00132       0.00264
       2.97500       0.00146       0.00146       0.00291
       2.98000       0.00161       0.00161       0.00322
       2.98500       0.00178       0.00178       0.00355
       2.99000       0.00196       0.00196       0.00392
       2.99500       0.00216       0.00216       0.00432
       3.00000       0.00238       0.00238       0.00476
       3.00500       0.00262       0.00262       0.00524
       3.01000       0.00288       0.00288       0.00576
       3.01500       0.00317       0.00317       0.00633
       3.02000       0.00348       0.00348       0.00696
       3.02500       0.00382       0.00382       0.00764
       3.03000       0.00420       0.00420       0.00839
       3.03500       0.00460       0.00460       0.00921
       3.04000       0.00505       0.00505       0.01009
       3.04500       0.00553       0.00553       0.01106
       3.05000       0.00605       0.00605       0.01211
       3.05500       0.00663       0.00663       0.01325
       3.06000       0.00725       0.00725       0.01449
       3.06500       0.00792       0.00792       0.01584
       3.07000       0.00865       0.00865       0.01731
       3.07500       0.00945       0.00945       0.01890
       3.08000       0.01031       0.01031       0.02062
       3.08500       0.01124       0.01124       0.02249
       3.09000       0.01225       0.01226       0.02451
       3.09500       0.01335       0.01335       0.02670
       3.10000       0.01453       0.01453       0.02906
       3.10500       0.01581       0.01581       0.03162
       3.11000       0.01719       0.01719       0.03438
       3.11500       0.01868       0.01868       0.03736
       3.12000       0.02029       0.02029       0.04057
       3.12500       0.02202       0.02202       0.04404
       3.13000       0.02389       0.02389       0.04777
       3.13500       0.02590       0.02590       0.05179
       3.14000       0.02806       0.02806       0.05612
       3.14500       0.03038       0.03039       0.06077
       3.15000       0.03288       0.03289       0.06577
       3.15500       0.03557       0.03557       0.07114
       3.16000       0.03845       0.03846       0.07691
       3.16500       0.04154       0.04155       0.08309
       3.17000       0.04486       0.04486       0.08972
       3.17500       0.04841       0.04841       0.09682
       3.18000       0.05221       0.05221       0.10442
       3.18500       0.05627       0.05628       0.11256
       3.19000       0.06062       0.06063       0.12126
       3.19500       0.06527       0.06528       0.13055
       3.20000       0.07024       0.07025       0.14048
       3.20500       0.07554       0.07555       0.15108
       3.21000       0.08119       0.08120       0.16239
       3.21500       0.08722       0.08723       0.17444
       3.22000       0.09364       0.09365       0.18729
       3.22500       0.10047       0.10049       0.20096
       3.23000       0.10775       0.10776       0.21551
       3.23500       0.11549       0.11550       0.23098
       3.24000       0.12371       0.12372       0.24743
       3.24500       0.13244       0.13246       0.26490
       3.25000       0.14171       0.14173       0.28344
       3.25500       0.15155       0.15157       0.30311
       3.26000       0.16197       0.16199       0.32397
       3.26500       0.17302       0.17304       0.34607
       3.27000       0.18472       0.18474       0.36947
       3.27500       0.19711       0.19713       0.39423
       3.28000       0.21020       0.21023       0.42043
       3.28500       0.22404       0.22407       0.44811
       3.29000       0.23867       0.23869       0.47736
       3.29500       0.25411       0.25413       0.50824
       3.30000       0.27040       0.27043       0.54082
       3.30500       0.28757       0.28761       0.57518
       3.31000       0.30568       0.30571       0.61139
